RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_PUPIL,condition,category,img_name,expected,Button_Press,Correct,Button_pressed_time,Time_on_Display,RT
s2_bot,26,2,333,142,239,79,910.0,present,bottle,000000093267.jpg,7,7,1,195137.0,192911.059422,2225
s2_bot,26,3,527,238,343,49,1089.0,present,bottle,000000093267.jpg,7,7,1,195137.0,192911.059422,2225
s2_bot,26,4,848,267,153,93,1331.0,present,bottle,000000093267.jpg,7,7,1,195137.0,192911.059422,2225
s2_bot,26,5,1150,210,148,112,1448.0,present,bottle,000000093267.jpg,7,7,1,195137.0,192911.059422,2225
s2_bot,26,6,1380,669,142,114,1586.0,present,bottle,000000093267.jpg,7,7,1,195137.0,192911.059422,2225
s2_bot,26,7,2130,281,89,51,1710.0,present,bottle,000000093267.jpg,7,7,1,195137.0,192911.059422,2225
s2_bot,26,8,2466,153,159,95,1883.0,present,bottle,000000093267.jpg,7,7,1,195137.0,192911.059422,2225
s2_bot,26,9,2676,104,223,164,1961.0,present,bottle,000000093267.jpg,7,7,1,195137.0,192911.059422,2225
s2_bot,27,1,7,66,256,163,928.0,absent,bottle,000000210584.jpg,6,6,1,198273.0,196897.511422,1375
s2_bot,27,2,97,142,240,150,972.0,absent,bottle,000000210584.jpg,6,6,1,198273.0,196897.511422,1375
s2_bot,27,3,291,130,303,88,968.0,absent,bottle,000000210584.jpg,6,6,1,198273.0,196897.511422,1375
s2_bot,27,4,502,173,125,38,1095.0,absent,bottle,000000210584.jpg,6,6,1,198273.0,196897.511422,1375
s2_bot,27,5,700,195,118,24,1255.0,absent,bottle,000000210584.jpg,6,6,1,198273.0,196897.511422,1375
s2_bot,27,6,970,227,218,183,1499.0,absent,bottle,000000210584.jpg,6,6,1,198273.0,196897.511422,1375
s2_bot,27,7,1260,531,323,146,1296.0,absent,bottle,000000210584.jpg,6,6,1,198273.0,196897.511422,1375
s2_bot,27,8,1831,114,276,130,1392.0,absent,bottle,000000210584.jpg,6,6,1,198273.0,196897.511422,1375
s2_bot,28,1,7,24,258,161,1041.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,2,55,161,245,143,1038.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,3,293,154,199,42,917.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,4,497,178,305,40,1044.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,5,736,208,224,37,1232.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,6,965,181,223,18,1319.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,7,1248,181,488,58,1307.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,8,1454,162,461,41,1375.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,9,1732,251,106,31,1570.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,10,2005,104,99,17,1628.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,11,2172,168,238,37,1783.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,12,2364,509,223,25,1865.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,13,2951,255,58,34,1905.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,14,3299,312,305,56,2067.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,28,15,3644,130,330,40,2032.0,absent,bottle,000000036318.jpg,6,7,0,205499.0,202301.740422,3197
s2_bot,29,1,47,233,254,128,987.0,present,bottle,000000438904.jpg,7,7,1,210123.0,209173.767422,949
s2_bot,29,2,336,113,405,120,981.0,present,bottle,000000438904.jpg,7,7,1,210123.0,209173.767422,949
s2_bot,29,3,476,905,431,100,1288.0,present,bottle,000000438904.jpg,7,7,1,210123.0,209173.767422,949
s2_bot,29,4,1442,72,350,162,1588.0,present,bottle,000000438904.jpg,7,7,1,210123.0,209173.767422,949
s2_bot,30,1,7,57,256,158,1057.0,present,bottle,000000182213.jpg,7,7,1,213331.0,212176.128422,1154
s2_bot,30,2,89,188,235,132,1096.0,present,bottle,000000182213.jpg,7,7,1,213331.0,212176.128422,1154
s2_bot,30,3,325,110,161,127,1042.0,present,bottle,000000182213.jpg,7,7,1,213331.0,212176.128422,1154
s2_bot,30,4,488,148,101,157,1123.0,present,bottle,000000182213.jpg,7,7,1,213331.0,212176.128422,1154
s2_bot,30,5,679,165,77,150,1286.0,present,bottle,000000182213.jpg,7,7,1,213331.0,212176.128422,1154
s2_bot,30,6,892,286,89,200,1437.0,present,bottle,000000182213.jpg,7,7,1,213331.0,212176.128422,1154
s2_bot,30,7,1200,518,92,185,1555.0,present,bottle,000000182213.jpg,7,7,1,213331.0,212176.128422,1154
s2_bot,31,1,7,262,259,161,975.0,absent,bottle,000000206147.jpg,6,6,1,216455.0,215211.820422,1243
s2_bot,31,2,311,218,203,149,1022.0,absent,bottle,000000206147.jpg,6,6,1,216455.0,215211.820422,1243
s2_bot,31,3,597,104,198,55,1027.0,absent,bottle,000000206147.jpg,6,6,1,216455.0,215211.820422,1243
s2_bot,31,4,736,169,178,22,1058.0,absent,bottle,000000206147.jpg,6,6,1,216455.0,215211.820422,1243
s2_bot,31,5,921,83,179,11,1072.0,absent,bottle,000000206147.jpg,6,6,1,216455.0,215211.820422,1243
s2_bot,31,6,1079,260,243,189,1274.0,absent,bottle,000000206147.jpg,6,6,1,216455.0,215211.820422,1243
s2_bot,31,7,1377,190,189,195,1220.0,absent,bottle,000000206147.jpg,6,6,1,216455.0,215211.820422,1243
s2_bot,31,8,1645,173,329,160,1077.0,absent,bottle,000000206147.jpg,6,6,1,216455.0,215211.820422,1243
s2_bot,32,1,38,209,234,128,1085.0,present,bottle,000000082775.jpg,7,7,1,221415.0,220482.605422,932
s2_bot,32,2,303,192,162,149,1087.0,present,bottle,000000082775.jpg,7,7,1,221415.0,220482.605422,932
s2_bot,32,3,539,961,155,188,1412.0,present,bottle,000000082775.jpg,7,7,1,221415.0,220482.605422,932
s2_bot,33,1,7,146,260,160,883.0,absent,bottle,000000232890.jpg,6,6,1,224899.0,223768.512422,1130
s2_bot,33,2,195,193,248,121,917.0,absent,bottle,000000232890.jpg,6,6,1,224899.0,223768.512422,1130
s2_bot,33,3,452,309,230,50,985.0,absent,bottle,000000232890.jpg,6,6,1,224899.0,223768.512422,1130
s2_bot,33,4,836,297,363,131,1199.0,absent,bottle,000000232890.jpg,6,6,1,224899.0,223768.512422,1130
s2_bot,33,5,1193,210,279,175,1337.0,absent,bottle,000000232890.jpg,6,6,1,224899.0,223768.512422,1130
s2_bot,33,6,1451,251,263,138,1319.0,absent,bottle,000000232890.jpg,6,6,1,224899.0,223768.512422,1130
s2_bot,34,1,7,59,258,162,927.0,absent,bottle,000000116010.jpg,6,7,0,228988.0,226787.540422,2200
s2_bot,34,2,100,152,270,125,950.0,absent,bottle,000000116010.jpg,6,7,0,228988.0,226787.540422,2200
s2_bot,34,3,310,124,256,41,904.0,absent,bottle,000000116010.jpg,6,7,0,228988.0,226787.540422,2200
s2_bot,34,4,479,69,315,16,952.0,absent,bottle,000000116010.jpg,6,7,0,228988.0,226787.540422,2200
s2_bot,34,5,594,122,269,18,1068.0,absent,bottle,000000116010.jpg,6,7,0,228988.0,226787.540422,2200
s2_bot,34,6,767,171,220,26,1191.0,absent,bottle,000000116010.jpg,6,7,0,228988.0,226787.540422,2200
s2_bot,34,7,994,222,168,26,1296.0,absent,bottle,000000116010.jpg,6,7,0,228988.0,226787.540422,2200
s2_bot,34,8,1256,206,122,40,1392.0,absent,bottle,000000116010.jpg,6,7,0,228988.0,226787.540422,2200
s2_bot,34,9,1496,128,190,38,1499.0,absent,bottle,000000116010.jpg,6,7,0,228988.0,226787.540422,2200
s2_bot,34,10,1994,93,286,164,1615.0,absent,bottle,000000116010.jpg,6,7,0,228988.0,226787.540422,2200
s2_bot,34,11,2151,612,260,80,1431.0,absent,bottle,000000116010.jpg,6,7,0,228988.0,226787.540422,2200
s2_bot,35,1,7,63,258,162,824.0,absent,bottle,000000003992.jpg,6,6,1,232731.0,231257.695422,1473
s2_bot,35,2,96,152,248,137,819.0,absent,bottle,000000003992.jpg,6,6,1,232731.0,231257.695422,1473
s2_bot,35,3,273,254,251,103,897.0,absent,bottle,000000003992.jpg,6,6,1,232731.0,231257.695422,1473
s2_bot,35,4,583,296,330,132,1140.0,absent,bottle,000000003992.jpg,6,6,1,232731.0,231257.695422,1473
s2_bot,35,5,957,204,173,148,1382.0,absent,bottle,000000003992.jpg,6,6,1,232731.0,231257.695422,1473
s2_bot,35,6,1197,126,157,159,1423.0,absent,bottle,000000003992.jpg,6,6,1,232731.0,231257.695422,1473
s2_bot,35,7,1374,141,134,117,1424.0,absent,bottle,000000003992.jpg,6,6,1,232731.0,231257.695422,1473
s2_bot,35,8,1576,290,251,107,1569.0,absent,bottle,000000003992.jpg,6,6,1,232731.0,231257.695422,1473
s2_bot,35,9,1890,134,261,107,1643.0,absent,bottle,000000003992.jpg,6,6,1,232731.0,231257.695422,1473
s2_bot,36,1,7,69,258,161,831.0,absent,bottle,000000036622.jpg,6,7,0,237040.0,234493.556422,2546
s2_bot,36,2,110,142,247,143,884.0,absent,bottle,000000036622.jpg,6,7,0,237040.0,234493.556422,2546
s2_bot,36,3,309,238,356,77,960.0,absent,bottle,000000036622.jpg,6,7,0,237040.0,234493.556422,2546
s2_bot,36,4,600,227,435,97,1169.0,absent,bottle,000000036622.jpg,6,7,0,237040.0,234493.556422,2546
s2_bot,36,5,852,189,417,95,1308.0,absent,bottle,000000036622.jpg,6,7,0,237040.0,234493.556422,2546
s2_bot,36,6,1090,356,343,57,1436.0,absent,bottle,000000036622.jpg,6,7,0,237040.0,234493.556422,2546
s2_bot,36,7,1490,356,364,44,1561.0,absent,bottle,000000036622.jpg,6,7,0,237040.0,234493.556422,2546
s2_bot,36,8,1926,214,224,165,1771.0,absent,bottle,000000036622.jpg,6,7,0,237040.0,234493.556422,2546
s2_bot,36,9,2212,381,122,92,1640.0,absent,bottle,000000036622.jpg,6,7,0,237040.0,234493.556422,2546
s2_bot,36,10,2684,136,360,89,1773.0,absent,bottle,000000036622.jpg,6,7,0,237040.0,234493.556422,2546
s2_bot,36,11,2866,245,433,109,1894.0,absent,bottle,000000036622.jpg,6,7,0,237040.0,234493.556422,2546
s2_bot,37,1,21,8,249,146,946.0,absent,bottle,000000141108.jpg,6,6,1,242147.0,241432.310422,714
s2_bot,37,2,35,206,242,129,943.0,absent,bottle,000000141108.jpg,6,6,1,242147.0,241432.310422,714
s2_bot,37,3,297,111,215,61,900.0,absent,bottle,000000141108.jpg,6,6,1,242147.0,241432.310422,714
s2_bot,37,4,465,198,135,125,1057.0,absent,bottle,000000141108.jpg,6,6,1,242147.0,241432.310422,714
s2_bot,37,5,747,190,228,58,1280.0,absent,bottle,000000141108.jpg,6,6,1,242147.0,241432.310422,714
s2_bot,37,6,1004,279,356,49,1369.0,absent,bottle,000000141108.jpg,6,6,1,242147.0,241432.310422,714
s2_bot,38,1,7,211,257,161,957.0,present,bottle,000000339352.jpg,7,7,1,246022.0,244801.613422,1220
s2_bot,38,2,257,97,293,137,952.0,present,bottle,000000339352.jpg,7,7,1,246022.0,244801.613422,1220
s2_bot,38,3,470,201,450,197,1029.0,present,bottle,000000339352.jpg,7,7,1,246022.0,244801.613422,1220
s2_bot,38,4,708,441,455,222,1245.0,present,bottle,000000339352.jpg,7,7,1,246022.0,244801.613422,1220
s2_bot,38,5,1162,620,448,220,1422.0,present,bottle,000000339352.jpg,7,7,1,246022.0,244801.613422,1220
s2_bot,39,1,7,56,254,164,950.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,39,2,81,134,254,152,970.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,39,3,282,375,252,66,1034.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,39,4,717,64,177,51,1202.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,39,5,836,498,257,41,1383.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,39,6,1359,460,250,57,1618.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,39,7,1910,301,424,221,1707.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,39,8,2270,187,305,233,1420.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,39,9,2542,145,201,162,1421.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,39,10,2765,584,240,59,1491.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,39,11,3373,348,252,45,1732.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,39,12,3777,192,189,68,1845.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,39,13,4023,537,256,49,1937.0,absent,bottle,000000382641.jpg,6,7,0,252197.0,248187.593422,4009
s2_bot,40,1,7,143,256,162,979.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,2,191,103,238,124,1036.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,3,344,131,223,52,987.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,4,516,176,221,13,1129.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,5,755,256,123,33,1354.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,6,1123,231,415,59,1515.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,7,1388,290,396,60,1642.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,8,1718,209,390,42,1778.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,9,1949,336,396,50,1932.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,10,2315,291,400,69,2110.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,11,2631,312,387,35,2244.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,12,2968,154,407,35,2304.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,13,3172,323,351,40,2401.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,14,3520,266,334,46,2515.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,15,3815,316,377,59,2612.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,16,4159,268,405,58,2747.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,17,4451,350,422,59,2871.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,18,4842,155,387,63,2973.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,19,5022,129,403,67,2975.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,40,20,5248,262,193,237,3130.0,absent,bottle,000000549168.jpg,6,6,1,259034.0,254075.520422,4958
s2_bot,41,1,7,150,256,161,1017.0,absent,bottle,000000471345.jpg,6,6,1,263024.0,260747.402422,2276
s2_bot,41,2,197,99,240,123,1053.0,absent,bottle,000000471345.jpg,6,6,1,263024.0,260747.402422,2276
s2_bot,41,3,347,203,173,64,1045.0,absent,bottle,000000471345.jpg,6,6,1,263024.0,260747.402422,2276
s2_bot,41,4,594,289,204,23,1263.0,absent,bottle,000000471345.jpg,6,6,1,263024.0,260747.402422,2276
s2_bot,41,5,941,171,322,82,1501.0,absent,bottle,000000471345.jpg,6,6,1,263024.0,260747.402422,2276
s2_bot,41,6,1176,149,427,164,1580.0,absent,bottle,000000471345.jpg,6,6,1,263024.0,260747.402422,2276
s2_bot,41,7,1372,85,394,210,1642.0,absent,bottle,000000471345.jpg,6,6,1,263024.0,260747.402422,2276
s2_bot,41,8,1521,275,386,95,1538.0,absent,bottle,000000471345.jpg,6,6,1,263024.0,260747.402422,2276
s2_bot,41,9,1896,151,169,166,1641.0,absent,bottle,000000471345.jpg,6,6,1,263024.0,260747.402422,2276
s2_bot,41,10,2110,206,123,113,1562.0,absent,bottle,000000471345.jpg,6,6,1,263024.0,260747.402422,2276
s2_bot,41,11,2373,384,227,94,1573.0,absent,bottle,000000471345.jpg,6,6,1,263024.0,260747.402422,2276
s2_bot,41,12,2813,40,211,165,1728.0,absent,bottle,000000471345.jpg,6,6,1,263024.0,260747.402422,2276
s2_bot,42,1,7,65,257,160,949.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,2,109,150,247,131,1031.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,3,315,124,208,72,1060.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,4,493,191,298,101,1240.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,5,752,156,180,177,1482.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,6,974,449,97,95,1452.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,7,1473,380,86,37,1541.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,8,1906,345,96,110,1728.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,9,2314,537,89,44,1889.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,10,2944,189,313,119,2194.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,11,3173,240,374,132,1832.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,12,3454,524,379,97,1817.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,13,4009,494,366,118,2080.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,14,4545,254,439,152,2105.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,15,4914,341,100,128,2025.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,42,16,5322,1513,244,165,1848.0,present,bottle,000000553554.jpg,7,6,0,271067.0,264800.568422,6266
s2_bot,43,1,42,208,231,133,1060.0,present,bottle,000000311087.jpg,7,7,1,277643.0,276776.586422,866
s2_bot,43,2,297,341,301,81,1077.0,present,bottle,000000311087.jpg,7,7,1,277643.0,276776.586422,866
s2_bot,43,3,702,273,303,27,1308.0,present,bottle,000000311087.jpg,7,7,1,277643.0,276776.586422,866
s2_bot,43,4,1029,410,294,92,1518.0,present,bottle,000000311087.jpg,7,7,1,277643.0,276776.586422,866
s2_bot,44,1,7,37,258,158,1057.0,present,bottle,000000371864.jpg,7,7,1,284494.0,282280.896422,2213
s2_bot,44,2,75,222,234,118,1089.0,present,bottle,000000371864.jpg,7,7,1,284494.0,282280.896422,2213
s2_bot,44,3,342,49,291,95,1028.0,present,bottle,000000371864.jpg,7,7,1,284494.0,282280.896422,2213
s2_bot,44,4,428,145,251,82,1108.0,present,bottle,000000371864.jpg,7,7,1,284494.0,282280.896422,2213
s2_bot,44,5,596,365,242,61,1302.0,present,bottle,000000371864.jpg,7,7,1,284494.0,282280.896422,2213
s2_bot,44,6,979,174,234,56,1453.0,present,bottle,000000371864.jpg,7,7,1,284494.0,282280.896422,2213
s2_bot,44,7,1168,305,235,45,1550.0,present,bottle,000000371864.jpg,7,7,1,284494.0,282280.896422,2213
s2_bot,44,8,1529,291,329,76,1647.0,present,bottle,000000371864.jpg,7,7,1,284494.0,282280.896422,2213
s2_bot,44,9,1875,209,381,123,1712.0,present,bottle,000000371864.jpg,7,7,1,284494.0,282280.896422,2213
s2_bot,44,10,2138,159,417,173,1711.0,present,bottle,000000371864.jpg,7,7,1,284494.0,282280.896422,2213
s2_bot,44,11,2347,130,434,129,1697.0,present,bottle,000000371864.jpg,7,7,1,284494.0,282280.896422,2213
s2_bot,44,12,2544,221,283,126,1778.0,present,bottle,000000371864.jpg,7,7,1,284494.0,282280.896422,2213
s2_bot,45,1,7,25,257,154,1060.0,absent,bottle,000000115866.jpg,6,6,1,290408.0,289503.194422,904
s2_bot,45,2,78,127,254,101,1083.0,absent,bottle,000000115866.jpg,6,6,1,290408.0,289503.194422,904
s2_bot,45,3,251,250,181,71,1032.0,absent,bottle,000000115866.jpg,6,6,1,290408.0,289503.194422,904
s2_bot,45,4,555,320,210,159,1304.0,absent,bottle,000000115866.jpg,6,6,1,290408.0,289503.194422,904
s2_bot,45,5,938,286,205,105,1443.0,absent,bottle,000000115866.jpg,6,6,1,290408.0,289503.194422,904
s2_bot,45,6,1286,174,250,209,1472.0,absent,bottle,000000115866.jpg,6,6,1,290408.0,289503.194422,904
s2_bot,46,1,7,90,257,160,838.0,present,bottle,000000053425.jpg,7,7,1,295092.0,292388.792422,2703
s2_bot,46,2,130,117,246,144,862.0,present,bottle,000000053425.jpg,7,7,1,295092.0,292388.792422,2703
s2_bot,46,3,296,170,173,97,853.0,present,bottle,000000053425.jpg,7,7,1,295092.0,292388.792422,2703
s2_bot,46,4,514,184,171,156,1029.0,present,bottle,000000053425.jpg,7,7,1,295092.0,292388.792422,2703
s2_bot,46,5,741,99,126,148,1063.0,present,bottle,000000053425.jpg,7,7,1,295092.0,292388.792422,2703
s2_bot,46,6,887,107,99,187,1024.0,present,bottle,000000053425.jpg,7,7,1,295092.0,292388.792422,2703
s2_bot,46,7,1038,365,72,229,1027.0,present,bottle,000000053425.jpg,7,7,1,295092.0,292388.792422,2703
s2_bot,46,8,1424,586,75,216,1087.0,present,bottle,000000053425.jpg,7,7,1,295092.0,292388.792422,2703
s2_bot,46,9,2054,218,78,253,1153.0,present,bottle,000000053425.jpg,7,7,1,295092.0,292388.792422,2703
s2_bot,46,10,2311,118,77,215,1155.0,present,bottle,000000053425.jpg,7,7,1,295092.0,292388.792422,2703
s2_bot,46,11,2501,293,173,64,1130.0,present,bottle,000000053425.jpg,7,7,1,295092.0,292388.792422,2703
s2_bot,46,12,2869,391,88,228,1185.0,present,bottle,000000053425.jpg,7,7,1,295092.0,292388.792422,2703
s2_bot,47,1,7,55,258,163,981.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,47,2,86,149,242,149,981.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,47,3,280,193,244,97,962.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,47,4,541,285,96,83,1110.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,47,5,910,388,292,156,1369.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,47,6,1361,169,395,96,1409.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,47,7,1570,163,410,76,1389.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,47,8,1796,117,295,57,1471.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,47,9,1969,105,190,41,1523.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,47,10,2115,210,168,21,1553.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,47,11,2476,224,225,115,1675.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,47,12,2764,437,89,115,1649.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,47,13,3259,263,244,127,1758.0,absent,bottle,000000197251.jpg,6,6,1,299932.0,296942.350422,2989
s2_bot,48,1,7,40,258,160,875.0,present,bottle,000000519664.jpg,7,7,1,305184.0,301946.251422,3237
s2_bot,48,2,64,238,255,140,917.0,present,bottle,000000519664.jpg,7,7,1,305184.0,301946.251422,3237
s2_bot,48,3,346,395,184,153,1105.0,present,bottle,000000519664.jpg,7,7,1,305184.0,301946.251422,3237
s2_bot,48,4,792,118,133,170,1327.0,present,bottle,000000519664.jpg,7,7,1,305184.0,301946.251422,3237
s2_bot,48,5,967,356,55,193,1309.0,present,bottle,000000519664.jpg,7,7,1,305184.0,301946.251422,3237
s2_bot,48,6,1347,156,56,164,1356.0,present,bottle,000000519664.jpg,7,7,1,305184.0,301946.251422,3237
s2_bot,48,7,1522,409,57,157,1474.0,present,bottle,000000519664.jpg,7,7,1,305184.0,301946.251422,3237
s2_bot,48,8,2050,193,405,144,1637.0,present,bottle,000000519664.jpg,7,7,1,305184.0,301946.251422,3237
